artist_name,artist_id
OBLIVION DUST,20883
Outrage,161057
Outer,162255
O's,12302166
ORIENTAL MAGNETIC YELLOW,1178099
Oh! Penelope,161166
overTuner,20935
Ottiki & Charlotte,897165
ONEPERCENTRES,20906
オレンジ☆プランクトン,160179
Ojas,20943
日本爱努族摇滚乐团,20925
otori,1050896
Oi! Valcans,159289
OTAKU-ELITE Recordings,20918
OrangeCoffee,20961
OrebananaP x LettuceP,711336
Ove,160338
OJIBAH,192838
OVERROCKET,162106
Our Hour,162124
Origami JP,11983029
嘔吐処女団,161633
One Buck Tuner,20945
OOIOO,20888
OVERHEAD CHAMPION,964437
OFF THE ROCKER,12290418
OCEANLANE,20877
Oono yuuki,20910
OG-G Music Works,20921
OJ&ST,30352182
OriverMusic,30085245
OWEAK,12566010
OVER SKA DRIVES,27889637
ORANGE POST REASON,12561402
Oh!MOMONGA,12363053
ORCALADE,12312362
OVERSPHERE,12197053
Open Reel Ensemble,12301114
ON THE SEA,12107181
ORIONBEATS,1043474
otoginomori,963081
Oh!Sharels,1015566
Oishii! Ichigo,837257
ODOROOM feat. TAKUYA,947286
OXZ,161193
OVER ACTION,840874
ONE DAY DIARY,20901
ohana,20942
oscillator,20893
OVERGROUND ACOUSTIC UNDERGROUND,20938
OverForte,30617495
Otaku Record,30316460
On Prism Records,30110383
OMOCHI SOUND FACTORY,30107560
Omoinotake,30109491
Over The Top,12463096
ONSEN PROJECT,14711031
Outdoor Homeless,12326188
OBRIGARRD,12475119
Onkui,12054268
Ontembaar Ster Records,12363135
Perfume,20965
Piano Master,21045
PANDORA,13128010
PoPoyans,20963
Poppin'Party,12274228
phatmans after school,21052
plenty,21009
Paniyolo,20964
Pizuya's Cell,1078354
paris match,20966
Pay money To my Pain,20983
Pasteboard,21000
petit milady,759442
Pastel＊Palettes,12503100
Plastic Tree,20969
和平之月,669001
People In The Box,21008
PUFFY,20968
polly,1081487
PELICAN FANCLUB,1120167
PENGUIN RESEARCH,11982014
Pizzicato Strings,21025
Princess Princess,20992
Psalm,1193313
PSYCHIC LOVER,20997
POST MODERN TEAM,851281
PENGIN,20977
Prague,21013
project-ALCA-,21078
Possibility,20982
PKCZ(R),12544671
片手☆SIZE,861443
POP DISASTER,21089
PHOENIX Project,21070
浦島坂田船,12024338
Polyphonix,1087518
PF AUDIO,21071
project lights,956404
PASTEL JAM,21102
北极星,21005
PYG,21022
Polkadot Stingray,12046188
Presence of Soul,20979
Pizzicato Five,20970
PE'Z,21021
Prizmmy☆,21106
PolyABC,21001
PassCode,1058222
Project.R,161218
Precious Jazz Orchestra,12279166
Paradise Lunch,21026
PAMELAH,20978
Pinokiti Records,1156134
PPP,12935704
Pearls Before Swine,1165016
pe'zmoku,20986
PENPALS,21060
P∴Rhythmatiq,21048
PrizmaX,758105
Polysics,20967
photograph,1132384
P*Light and DJ Noriken,159655
Phantasmagoria,20993
Pyxis,12122031
P-MODEL,20974
PERSONZ,837437
Priest,905371
pigstar,20971
plastic girl in closet,21057
PAN,159626
pugcat's,13924047
毘卢釈那,19797
pomme'tto,12131536
PLASTICZOOMS,21095
PSY·S,160630
PENICILLIN,21007
PASSPO☆,21044
purifica,1050271
Porkkana,21104
pre-dia,21061
PIERROT,20995
pastyle,21091
Paradise Eve,21064
パパイヤパラノイア,161355
Pealout,159081
Plant cell,12369066
Pocket AD,21058
Pictured Resort,28103529
PARADOX,21056
→Pia-no-jaC← × 葉加瀬太郎,160173
Point Five,21049
PARANMAUM,21075
PureBoys,161581
POLKA DOTS,12334195
pre-school,21076
パンク アン シエル,159779
PARK MUSIC ALLSTARS,12312235
predia,161025
perfect piano lesson,21053
PICASSO,1038158
趣味工房にんじんわいん,20153
QLOCKS,21121
Queen of Wand,21128
氣志團,20059
Q;indivi,21117
QUARTET NIGHT,12890062
七森中☆ごらく部,161114
綺羅,20043
Q'ulle,1057165
Qwai,21116
崎山つばさ with 桜men,12794025
群雨アンブレイラ,1057222
QUADRANGLE,12042065
奇妙礼太郎トラベルスイング楽団,21701
犬丸芝居小屋,12175132
Qyoto,12603278
秋葉原区立すいそうがく団！,12155240
QUADROPHENIA,1177020
QUINTET,21120
"Quinka, with a Yawn",159037
Q-MHz,11994052
QuinRose,908235
茄子,20784
Queen & Elizabeth,21115
QOOLAND,1019835
秋葉工房,1084224
麹町养蚕馆,20254
情報処理部,1057196
七色ビタミン,21975
千博楽家族楽団,21130
Quee Quee,21125
七瀬屋,20785
七志,21643
Quarks,12046320
浅草ジンタ,162032
犬神サーカス団,19314
Qverktett:||,12290275
Qualial,1154076
青叶制作所,18632
晴晴゛,19842
quasimode,21119
全ピ连,20209
七幻シュトラーセ,12132651
清 竜人25,1081688
QUINTILLION QUIZ,160794
QYPTHONE,21126
雀罗,21118
Queen Bell,30416244
全日本パリピ協會,28085446
QUATTRO PALOS,12555132
群青リボン,14714014
qujaku,12154148
Q-Pink,13837690
青春!トロピカル丸,955096
橋本絵莉子波多野裕文,12379054
青色7,955040
茜提灯,22386
Qomolangma Tomato,776040
青春シャンプー,21574
チョモランマ・トマト,160092
秋葉原区立すいそうがく団！,30469287
秋休,21124
群青キネマ,12196055
QUELL,30892361
青太郎,1147127
青SHUN学園,12492169
七三式,160691
強がりセンセーション,12273161
Questy,12251289
親戚の法事,12196157
青いサンタクロース,1087037
青山☆聖ハチャメチャハイスクール,831097
Qute Corporation,21129
RADWIMPS,21132
刃-yaiba-,12333086
RAM WIRE,21162
ROOKiEZ is PUNK'D,21192
REOL,12143052
RSP,21140
Roselia,12385096
Rin',21131
Revo & 梶浦由記,159914
RIDER CHIPS,21274
ROUND TABLE,159495
rain book,21139
Rhyth.,21232
Roly Poly Rag Bear,21141
Rainy Garden,21280
Riverside,21245
REZZ,12029303
rhythmic,21208
Re:Volte,21219
Relax α Wave,1081728
ReSound Wave,21265
RegaSound,21256
redballoon,21142
Rythem,21134
Roys,284575
Rhodanthe*,839390
RAYS,12062063
ROMANTIC PRODUCTION,21223
RELAX WORLD,12047165
Romantic Mode,21207
Rhythmic Toy World,954420
REVALCY,1033017
Ra*bits,12647257
天音,21210
Re:vale,12073168
ROOT FIVE,21271
ROCKY CHACK,21149
RIP SLYME,21143
RIZE,21157
Re-connect,14999011
Riparia Records,12047715
RHYMESTER,21176
RADIO FISH,12006059
RippleTale,21260
ra,1043456
rumania montevideo,21166
洛克人,21267
"Run Girls, Run!",13194362
Rephonics,12047726
ROTTENGRAFFTY,21146
Rega,21262
Royz,15274
RCサクセション,21178
REVERB LITE,792894
ロケット団,161235
ROTH BART BARON,893064
ROZE,12136083
REDЯUM,21268
R指定,17617
RiLF,21228
Raphael,21169
RONDONRATS,21158
Re:cy:cle,21235
RuRu Chapeau,21273
ROMANS,1079068
Re:versed,13567028
日本音楽集団,20730
日本マドンナ,20802
RIGHT STUFF,1164063
Rayflower,21190
ribbon,162048
Rey,21186
Rev.from DVL,927019
RODEO,159788
REVINE,1084146
Rosso,21167
ROCK'A'TRENCH,21193
Razors Edge,159638
人格radio,21439
REALies,21257
remof,21203
Releska,1078296
りんけんバンド,159376
RTTF Records,21251
Raglaia,1060050
Rude Bones,21161
RAMPANT,21159
R-15♡,21261
Rice,21177
RAMM,21286
ROVO,21163
日本センチュリー交響楽団,29497253
RYUKYUDISKO,161786
ROUTE85,13807092
ravex,21144
routeφ,21175
RAZOR,12273210
RENTRER EN SOI,21179
绅士的好色三人组,21296
Rabbit,1171045
SawanoHiroyuki[nZk],1096011
S.E.N.S.,21309
上海アリス幻樂団,15345
Supercell,21397
SPYAIR,21503
Sound Horizon,21306
STEREO DIVE FOUNDATION,852054
SNKプレイモア,21380
"Sing, R. Sing!",21537
Silent Siren,711347
Supersweep,1018075
SEGA,614442
三代目 J Soul Brothers from EXILE TRIBE,19999
Suck a Stew Dry,21709
Softly,1054191
神乃木製作所,20185
Spontania,21327
SMAP,21311
Sunny Day Service,21468
Suchmos,1063047
SOUL'd OUT,21328
SHE'S,21616
Sensitive Heart,21689
sumika,841108
sympathy,12301043
See-Saw,21318
sajou no hana,29151370
Special Favorite Music,12047895
Sotte Bosse,21313
SUPER BEAVER,21343
三月のパンタシア,12054234
"Studio ""Syrup Comfiture""",21560
So'Fly,160724
Spangle call Lilli line,21316
神様、僕は気づいてしまった,12203334
樹海,19968
SCANDAL,21324
SOUND HOLIC,21580
SPANK PAGE,21402
SoundTeMP,839340
STAR☆ANIS,820334
少女病,21437
森の木児童合唱団,204176
sound sepher,21547
Sexy Zone,741067
森羅万象,19795
少年隊,159986
solfa,21587
Swimy,1073085
SCREEN mode,976352
SunSet Swish,21326
神聖かまってちゃん,21462
serial TV drama,21502
stellatram,12023150
sleepy.ab,21320
SPiCYSOL,11995132
Silver Forest,21354
STYLE FIVE,860312
SPY,160465
"SOIL&""PIMP""SESSIONS",816240
Survive Said The Prophet,159700
STUDIO TRAM,820199
Sound Online,18473
SOARA,12080254
SKETCH UP! Recordings,21723
Sonar Pocket,21347
saisa,774006
StylipS,21728
Sound CYCLONE,21599
少女フラクタル,1044250
Sennzai,12191160
Sound Refil,21812
SPLAY,21349
Saint Snow,12948814
SHISHAMO,849052
SiSH,12541013
少女全自動,21662
Sweet Licious,21515
Silhouette from the Skylit,841343
神はサイコロを振らない,12090251
SNUG SPACE,21611
SKELT 8 BAMBINO,21346
SiM,21618
STARTails☆,13080073
睡莲,21408
シンクイェット,159136
SPEED,21312
Septaluck,905359
S.C.X,21684
SpecialThanks,21395
聖飢魔II,21382
ShibayanRecords,21546
STANCE PUNKS,21323
Song Riders,775062
仕事してP,159325
SUPER BUTTER DOG,21428
sora tob sakana,1192526
SPACELECTRO,930015
SAMURAI JACK UNIVERSE,21522
SOLIDEMO,905599
The Nature Sounds Society Japan,22095
TAMUSIC,21967
TrySail,1077076
豚乙女,19794
THE ORAL CIGARETTES,908095
THE STREET BEATS,21881
tokyo blue weeps,22126
The ROOTLESS,21956
THE IDOLM@STER,161644
TRIPLANE,21848
THE ROLLING GIRLS,1047395
Tempalay,11977064
TWO-MIX,21876
Trident,102885
The Seatbelts,837142
toe,21826
THE虎舞竜,22091
THE DU,12046069
THEATRE BROOK,21920
takamatt,22037
TRUSTRICK,942117
The Screen Tones,22181
THE RAMPAGE from EXILE TRIBE,12279018
TOKIO,21825
TRIGGER,12647448
THE JAYWALK,19979
TUMENECO,22033
the pillows,21828
THREE LIGHTS DOWN KINGS,839636
The STROBOSCORP,12279051
THE Sharehappi from 三代目 J Soul Brothers from EXILE TRIBE,1171003
THE ALFEE,21870
T/ssue,12263151
TM Network,21929
tacica,21869
THE BLUE HEARTS,21827
藤岡藤巻,19408
TECHNOBOYS PULCRAFT GREEN-FUND,936012
the brilliant green,21823
Tsutchie / Force Of Nature,161134
The QUEEN of PURPLE,12154064
THRIVE,12309176
Tutti Sound,21987
the GazettE,19552
Taiko Super Kicks,11973037
TO-MAS SOUNDSIGHT FLUORESCENT FOREST,12046321
T-SQUARE,21833
TLi-synth,21977
The Super Ball,12074736
Team Grimoire,1087239
TETRA-FANG,21868
Team.ねこかん[猫],159283
The Birthday,21884
Taja,21965
twinkle,1150333
Three1989,12197239
TЁЯRA,21926
THE NOVEMBERS,22076
THE BACK HORN,21824
Tourbillon,21898
TRI4TH,537923
t=NODE,22096
THE PRIMALS,14713012
TaNaBaTa,22011
天地雅楽,1066052
The Standard Club,21952
THE RODEO CARBURETTOR,21844
TOGI+BAO,21961
Tenniscoats,21914
Trickstar,12647255
Tomato n' Pine,17978
推定少女,21536
the peggies,1182152
THYME,21875
TamStar Records,22057
T-Pistonz+KMC,22080
TEARS IN SHADOW,12312390
té,21854
照烧男孩,21840
桃梨,20654
TWO-FORMULA,852267
THE BOOM,21851
TOHO JAZZ MESSENGERS,22064
TUBE,21845
Thousand Leaves,21970
TWILL,21900
Thinking Dogs,1084065
TOTALFAT,21852
The Cheserasera,929023
TERRASPEX,1031109
THE BEAT GARDEN,12080219
THE CRADLE,952029
TRIX,21895
THE SIXTH LIE,12279241
Tica,21888
THE HOOPERS,1081726
tricot,159215
the HIATUS,21850
telepath テレパシー能力者,897080
THE YELLOW MONKEY,21916
UVERworld,22300
UPLIFT SPICE,22191
UNISON SQUARE GARDEN,22189
un:c,804386
UNDEAD,12646252
UNLIMITS,18516
UTTARA-KURU,45569
UNDEAD CORPORATION,22209
Unisphere,1096016
uchuu;,13839486
Unlimited tone,1132516
UI-70,22211
UROBOROS,159301
universe,22193
Ultimate LAZY for MAZINGER,868020
Unlucky Morpheus,22203
UNICORN Jr.,1078229
ULTRA-PRISM,22200
UFO County,12379024
UNCHAIN,22188
UTANOHA,22213
UMA,1025050
Unknown Number!!!,12046735
U.C. WORKS,22212
UnLimited Questions,22206
United Future Organization,159562
Unity-Gain,22190
UNDER17,22192
UnsraW,22195
UtAGe,22205
U900,18543
Unblock,12097085
unistyle,22194
Utrecht,160067
Unit GrowSphere,22202
うしろ髪ひかれ隊,162109
Umbrella,711154
Unprepared Orchestra,22222
Unkie,159819
UQiYO,996263
UNITED,22233
uri gagarn,1094106
UNDER THE COUNTER,22232
Unholy Grave,22210
U3,22186
U-ske SOUNDS,30618683
unizzz…,12487070
UNVALANCE,30107799
unBORDE,12006174
Upside Down IMP,12274071
ulldull,1182090
Upset heroes!,1057243
Updraft Records,1137254
usa☆usa少女倶楽部,1016175
UMBERBROWN,1019078
UNSCANDAL,22187
ウリチパン郡,159790
Under-Reverse,12355201
ULOG'Be,22214
UNIONE,12335429
Un-Jami,12451076
ウタノマニマニ,12097093
UNDER FALL JUSTICE,12170028
Unveil Raze,1155133
USAGI DISCO,842036
U-DOU & PLATY,1135101
unicorn table,161788
UKASUKA-G,908005
UNDIVIDE,160552
Uchu Sentai Noiz,780213
アップ・ビート,160057
Under Forest,159997
Urchin Farm,159313
uBuGoe,22197
uinona,18385
Valentin,22247
ワルキューレ,161017
VOCALOID,22250
void,22279
vip店長,15797
Vivian or Kazuma,22251
ぼーかりおどP,160457
vaguedge,22283
ViViD,22253
VAMPS,22236
Velvet Garden,22242
vistlip,22254
VALLEYSTONE,12047524
Valkyrie,12646251
ViA Factory,999225
VIJANDEUX,22258
VOW WOW,18775
Vampillia,208457
Vitek,1149116
VANILLASKY,22265
Versailles,22238
V.A. - nagimiso.sys,160587
Vimclip,905775
Vaniru,896222
VELTPUNCH,22244
Viscera Infest,22288
Violent is Savanna,22268
Vanilla Mood,159468
VIVID HARDCORE,12049010
Veil,160949
VIOLET UK,22241
Venus Peter,22252
VELVET EDEN,22274
Voice of Mind,1150225
vongaku,22249
Versus the Night,22262
Vo Vo Tau,22261
VOICE,22267
Vajra,22240
VENI VIDI VICIOUS,160765
Vior gloire,22271
Veiled in Scarlet,22293
VSK,22292
V2,22276
Viru's,22287
Vermilion Sands,161988
ventla,711395
VMO,12154368
Vomit Remnants,22263
Vexent,12009117
VIVA LOVE,818019
Voltage of Imagination,22281
绝代双V,22239
vividblaze,22269
VerAll,30617587
Valkyrie8,13643281
Virtual Cat,30110295
Vipera,13227485
VETIQUE,12231107
VALS,12526725
Victim of Deception,12230019
Vanity Sicks,12462361
VENDETTA,12186011
Vanilla,12426017
Virus Code #0,1193307
ViCTiM,12000045
vivid undress,1072055
VIVALET,1124285
VICTORY,996079
velvet peach seven,1057041
VIneyard Japan,963411
VAASTU,851301
Vanished Empire,711355
VOLA & THE ORIENTAL MACHINE,22297
VizeL,22275
vague,30616490
VII-Sense,22259
VREATH,30107542
VEPPer,30336200
ViV,1137006
Vox Poetica,30109516
VALTHUS,1132046
VO2MAX,29500596
Valid Evidence,1069014
Virgin Crab Band,12333088
VOW,908082
Vandead bakery,1083036
VIVIVID,855650
VELVET PΛW,162092
VOISS,712098
ヴィエナ,160524
VioletFizz,22294
Voidd,160228
velveljin,22290
Vrain,22284
VOICE,22286
Valhalla,22272
Val×Ogiyy,22282
Vagerke,22256
Vogus Image,22278
whiteeeen,1051003
WANDS,22299
wacci,22367
w-inds.,22296
WHITE JAM,932041
WEAVER,22331
舞風,20554
world's end girlfriend,22298
味噌汁's,947042
WORLD ORDER,22339
妄想キャリブレーション,962063
WAVE,22342
WITCH NUMBER 4,12539024
Wiredscape,13057835
"Wake Up, Girls!",896021
Whisper Records,22338
梶迫小道具店,22344
Wool Strings,22351
Whiteberry,22309
WOMCADOLE,1135131
舞祭組,862032
WINO,22350
WANIMA,1124388
Wink,22340
WONDERFUL★OPPORTUNITY!,22374
"Wake Up, May'n!",12492185
舞浜ドロワーズ,20564
WAG,22314
王族Band,20905
WHITE ASH,22347
文鸟Online,20601
忘れらんねえよ,22365
WOODSOFT,22361
小林理惠子,22323
W,22321
World Sketch,22332
WaT,22301
Whirlpool,22346
white white sisters,22343
网球男児,18626
翁,990228
windy・way,22370
Wakaru Records,12474280
Wooderd Chiarie,22304
外柿山,12356610
Wi-Fi-5,12863030
铃木惣一朗,22308
winnie,22348
wiz-us,22303
WhiTECHNO,22362
未来古代楽団,12131344
午前四时,20197
White Elephant,22335
waffles,22328
W.C.D.A.,1083057
WAR-ED,905645
午前四時、朝焼けにツキ,1019555
五五七二三二〇,1058182
五つの赤い风船,19311
兀突骨,1081138
whiteeeen2,14099778
WONK,12203388
WHY@DOLL,952056
Wizard,22358
Water Fai,22302
WHITEFISTS,12457254
We Love TechPara,711249
Who the Bitch,22341
Water Closet,159784
外道,19596
Waive,22329
Wyolica,22319
我楽多東京,12197129
wintermute,160631
win a sheep free,22334
WOLF,160412
windy hill,22322
WAGDUG FUTURISTIC UNITY,13974
WONDERSTRUCK,954503
WenDee,961022
wyse,22368
Well stone bros.,1057193
Whiteroom,160085
West Point,22313
WAVEDRIVE,12354057
Women’s Liberation,1137095
Wienners,22337
World Listener,783080
WONDER CORONA!,13579358
WISE'N'SONPUB,159988
Wahhei Records,1171010
Water Water Camel,22316
五人一首,20152
味玉定食,18540
WEBER,320236
WAVE,30617251
WOMAN,27693512
WAY WAVE,14714087
WOOTACC & MARUKAO,12262440
W♠PRINCE,12524315
XX:me,13222556
X JAPAN,161765
湘南乃風,21325
暁Records,18637
相対性理論,21319
星猫音楽,19805
新日本フィルハーモニー交響楽団,12074396
雪桜草,22444
XL project,22387
弦奏水琴乐章,20199
心花~kokohana~,20116
夕焼けランプ,22410
XY,12370191
修二と彰,21506
相対性理論 / 渋谷慶一郎,160626
小林克也 & ザ・ナンバーワン・バンド,723025
嘘つきバービー,21404
X4,1081387
学園生活部,15024073
X21,905615
XecsNoin,1043088
熊猫xiongmao,21433
葉月ゆら × REd Hot HouSe,723123
XOX,1192196
弦奏楽団,22381
虚弱.,20255
"薫と友树,たまにムック.",20076
夕焼けコンテナ。,22466
仙台貨物,21593
下手の横好き,19816
雪风ルーフ,22442
箱庭の室内楽,1146008
嘘とカメレオン,12492450
X-Ray,22384
新国立劇場合唱団,13705201
秀吉,19767
秀景満,21695
屑星,20132
XodiacK,22382
新しい学校のリーダーズ,12441208
校庭カメラガール,1192523
穴奴隷,162219
喜納昌吉&チャンプルーズ,161350
杏窪彌,12062126
星の少女tai☆,713044
Xenon Maiden,1154086
星见苍人,19833
下山,20278
笑,21497
新星日本交響楽団,13462232
燻製レコーズ,30616685
星座百景,30617664
星屑スキャット,15024097
XERO FICTION,12389036
Xorsizer,12441125
篠突く雨,12024052
朽チ縄,12355033
血眼,1064052
Xnebula Records,12348433
西部団地,826452
西雅图标准咖啡,11975157
仙波清彦とはにわオールスターズ,160716
新世界リチウム,1137257
小林旭 with 東京スカパラダイスオーケストラ,160280
星のひつじ,1094117
X.Y.Z.→A,22380
XIBALBA,757253
眩暈SIREN,13807127
戯音楽団,22385
Xmas Eileen,13738055
新日本合唱団,30354374
新しい地図,13642087
羞恥心,30337026
叙情四重奏「カノン」,1155131
Xenon-P,30110446
夏の魔物,1141015
XA-VAT,13738126
XOVER,159307
星薔薇歌劇団,1087226
xTRiPx,22379
xxx of WONDER,954014
鲜夏Derayn,18615
音乐治疗,896513
幽閉サテライト,22435
YUC'e,12054347
桜高軽音部,161104
妖精帝國,22398
遠TONE音,21954
雨のパレード,1019755
羊毛とおはな,22389
鴉,20096
Yogee New Waves,1046101
Yellow-Zebra,22436
羽鳥風画,20674
雨先案内人,18622
宇宙コンビニ,854711
由比浜学園中学よさこい部 西御門多美,12301109
YeLLOW Generation,22396
憂歌団,22426
陰陽座,22393
You & The Explosion Band,820572
夜の本気ダンス,909008
YMCK,22388
音楽少女,14999046
夜想令嬢 -GRAC&E NOCTURNE-,13133219
Yellow Machinegun,159706
遊女,19498
芸能山城组,19608
Yamato Ensemble,22412
YA-KYIM,22399
宇宙人,22221
YAHYEL,12107313
音速ライン,20882
幽閉カタルシス,1044247
乙女新党,712141
YOSHIZUMI,1046224
YURI!!! on ICE,12192283
夜桜四重奏,860799
音色庭园,20826
Ykiki Beat,1053272
音召缶,20821
Young Juvenile Youth,1061044
yuimino+,1044012
音沙汰,943059
伊藤奈央 in FIX,1045081
月光グリーン,19651
月面着陆ファージ,22072
有形ランペイジ,190686
音の情景,20923
演義ノ三乙女,1063202
幽幻屋,22443
宇部よもぎ畑研究所,22452
YOUR SONG IS GOOD,22415
Yeti,843008
永远☆少女,22470
Ya-Ya-yah,22405
由比浜学園中学よさこい部 常盤真智,12302125
家根嘉,22413
YANAKIKU,1050899
YOLZ IN THE SKY,159296
宇头巻,22324
Yum!Yum!ORANGE,160641
羊文学,12676813
横田商会,22461
永久立体,20212
猿岩石,21703
亜红紫,18493
一世风靡セピア,19938
月蝕會議,12566363
印象派,944003
以吕波屋,19952
宇宙戦隊NOIZ,160305
YBO²,711344
YMCK & DE DE MOUSE,160468
幽玄エレコード,1192156
一人华饭スペシャル,22050
一二三,22429
YUKIE&Nanclenaicers,1135263
游吟,22404
YURI*KARI,725483
yarmulke,161637
獄門島一家,12046699
YUHKINEN,22467
音楽ガッタス,20911
YMBPR,22448
野狐禅,22411
YoLe YoLe,22418
YELLOW FRIED CHICKENz,22450
音鬼,20930
Yuji Ohno & Lupintic Six,12053204
踊ってばかりの国,20946
YUZUKINGDOM,15022280
Yellow Studs,22463
音屋吉右衛門,20951
月美大福,12192074
妖神楽,1116243
有頂天,22326
銀色星砂糖楽団,160859
由比浜学園中学よさこい部 関谷なる,12302116
YTR RECORDS,22471
韵踏合组合,19288
Yellow Cherry,22417
SHAUN,1150188
July,123825
George,12009165
G-Dragon,123577
Yiruma,124097
伯贤,1047070
Loco,124303
PSY,124492
Riot Ten,1113015
Junggigo,123937
Keith Ape,1120063
Frankmusik,33368
Chen,967037
朴宰范,124542
Turbotronic,124853
甘雨,124739
Mad Clown,124367
Verbal Jint,124925
权正烈,1053028
J_ust,1108042
October,124470
灿烈,1011017
太阳,124831
Crush,711186
MJ,124333
DEAN,1124004
Mario,124316
Zico,160347
Henry,776875
车银优,12121252
RUNY,13057852
K.Will,166027
Why,1081889
FADER ONE,12259963
JIDA,12150055
Gary,869001
Okasian,124472
卞耀汉,1191067
Fizo Faouez,12107943
Rain,124593
Animenz,1055014
QCQ official,13197128
SaMZIng,1203033
Laoz G,12304406
Toygar Işıklı,13196862
Vine,12311326
J. Lisk,12121101
吴赫,1054133
Zion.T,125125
Primary,124537
Ghayrat Mahmut,1081917
Crooks,123393
KANGTA,123188
郑世云,12487104
Nu.D,1032077
宋旻浩,985011
曺圭贤,123592
j-hope,1088128
Dok2,123416
Jami Soul,123813
The One,124845
JayAllDay,1146012
D.O.,1019321
Tiger JK,126600
SUGA,1088131
黄致列,1087387
Bruno,12096124
俊昊,190319
YB,12519733
郑镒勋,1046469
AK,1192509
钟铉,716002
咖啡少年,124063
GAEKO,711140
郑容和,123908
朴振荣,124487
Jung Kook,1075078
Owol,1193135
ESti,123535
MinMi,124366
龙俊亨,196774
V,1088125
Epitone Project,123511
RM,1044137
成始璄,123310
泰民,762060
My-Q,124313
陈敏镐,12149063
河佑镇,123640
T.O.P,124858
JINHO,12132537
Crepe,123386
Robins Lu,12490483
제이형,12487075
赵冠宇,125072
李文世,124127
郭泰勋,1050538
Tablo,124872
Bizzy,193266
Zhouna,1075094
FADER ONE,12259963
QCQ official,13197128
SaMZIng,1203033
Laoz G,12304406
Toygar Işıklı,13196862
YB,12519733
Robins Lu,12490483
제이형,12487075
Worezh,1158066
YahikoNy,13520323
Marycobi,12444264
김댕,12006123
4-ever,12062020
Hsing Dykk,12194053
Mirahmat (MiEr-),12094528
YYKBZ,12268099
Die-OverXYC,13026245
이명훈,1050252
LGlywww,12815301
$CC731,1159101
鱼洋,12184528
Ty$wae,12227339
이펙터,1135128
The Cohort,841313
DE_SCC,13196217
Skezz Phonic,12205479
CALE,12702256
Wilson k,12641826
烈雨,12126244
88KEYS,12008128
Owen Keith,12663487
惊喜,12256394
7pm,11986029
trapstar ☆,13907045
OS,12025453
LVMATT,12919519
다원,12165029
낙준,905250
슈베르탱베르베르,124820
HollisZhang,12287729
DJ ADBoom,1160189
EC,12605661
黃格雷,14116746
Rich Dragon,12490693
조한빛,123725
朱彦安,12057021
정영걸,28048219
방과후,123569
Zahirshah Ablimit,12320414
김관호,12132203
포레스트 사운드,12475080
올빼미,124465
김윤희,12175137
규영,11983048
Ezzek,12288505
정은,12170072
DJ ÀNDÌ,12564128
舒克尔Schuker,15193441
ARSANAL,12494734
PurpleBattery,29591213
DjMawlan,27869506
尕让扎西GTR,12139347
zayir zakirovich,12490697
7Grams,12177079
TrK,12266189
한울,857307
김성중,817185
AirAlimjan(Alimjan Ismayil),12482094
X2ON7,12443765
小17,12497499
진돗개,817030
홍재목,1023300
Fendiboi,12022040
진성,1156030
Chr1s,12283553
Mr Orange,12292341
Neal Yang,12498120
DJ Mr.SouRce,12360334
DiKo,12285378
Krovry,12236174
SUP.FJ,12060021
Leopina,844649
Farabi,12188103
Joey Mizers,12128545
DJcc,1142012
Yellow,12184032
Hahn,12022076
HINA,12649631
Misran,12277330
박선호,1029017
FG2K,12851965
dj王海缘阿军,30285065
덕환,844237
达桑嘉措,12538624
Vanished,12288138
nanase,12287389
Crazy Up!,12459876
RIddiMwobs,12552445
Frog White,14019207
Cesar Chen,12276649
Animenz,1055014
AK,1192509
Asteria,12142076
Another World,123228
Again,123185
Allegrow,1049499
Aev,123227
ASTER,28899243
安在旭,123187
Andup,123204
张正熹 (AZmusic),1056006
Ain,12301380
Ace,123211
Astro Bits,123196
ATTO,1049493
Andrew 崔,768106
Afternoon,123225
ASSBRASS,12191055
ANATOMOD,12263515
Andy,123182
Ager,11974157
ATO,1181024
approach man,12492287
A.J,123206
As D,12462324
Aberdeen Orange,1074030
A June & J Beat,123229
Afternight Project,886177
Apollo,13228686
AJOO,123194
Acoustic Rain,1132310
A-Mi,123203
Air,123208
安致焕,123193
安正勋,123192
安胜训,13058260
Andrew Nelson,202562
AHKEXl,12099188
안준용,1182754
And,123213
acacy,12301388
ABLEWAVE$,12607282
Andreas Leclaire,123214
Afron,1171032
Anglee,962216
Addik,13259294
Andy Joshua,12132214
Amonight,12250137
Anaz,123221
August,123226
Aimer,12945672
a.mond,13705142
Alcor,1192219
A-FRICA,756134
Aron,12232130
APRO,12086160
Artisan Beats,12457143
Amebach,12504076
Airplaneboy,1039725
Absint,12403104
Acousticology,12390164
ABeatz,855413
ARTEe,12080068
Angro L.I.F.E,12301382
Alt,12061247
Alfredo Costa Monteiro,768123
A$hiroo,13840020
Apple Pie,123202
Azito,123184
Alive,123186
ACACY,13972125
Andrew St. George,12475137
Entity 97,12132185
Andy(A47),1181685
Animato,12096219
ahnatni,27692318
安圣镇,1132580
Ahobkan,12087082
AnimaOMG,1050618
ANDME,12582039
A crow,31067870
安海成,30498227
Armada,30617218
Alexey Gavrilov,30469227
Airlip,30206162
Anthony Chung,30107607
Atomic Wave,30062046
安尚俊,30074503
A sleepy Red Sheep,29490226
ABOUT IT,28410143
